L481,18,22,0,0,0,1,0
L481,13,15,0,1,1,0,1
L481,9,11,1,1,1,1,1
L481,11,13,1,1,1,1,1
L481,13,16,1,0,0,0,0
L481,16,17,1,0,0,0,0
L504,17,19,1,1,1,1,1
L504,15,17,1,1,1,1,1
L504,13,15,1,1,1,1,1
L504,19,21,0,0,0,0,1
L504,11,13,1,1,1,0,1
L504,7,9,0,1,1,1,1
L504,9,11,1,1,1,1,1
L506,19,21,1,0,1,0,0
L506,9,11,0,1,1,1,1
L506,15,17,1,1,1,0,0
L506,7,9,1,0,1,1,1
L506,11,13,0,1,1,1,1
L506,16,19,0,0,0,1,0
L506,13,15,1,1,1,1,1
L506,9,12,1,0,0,0,0
L506,17,19,1,0,1,0,0
L508,11,13,1,1,1,1,1
L508,9,11,1,1,1,1,1
L508,15,17,0,1,1,1,1
L508,13,15,1,1,1,1,0
L508,17,19,1,1,1,1,0
L508,21,23,1,0,1,0,0
L508,19,21,1,1,1,1,0
L508,7,9,0,1,1,1,0
L510,15,19,1,0,0,0,0
L510,7,9,1,1,1,1,1
L510,11,13,1,1,1,1,1
L510,14,17,0,0,0,0,1
L510,13,15,1,0,0,0,0
L510,9,11,1,1,0,1,1
L510,13,16,0,1,1,1,0
L510,16,19,0,1,0,0,0
L510,16,18,0,0,1,1,0
L512,13,16,1,1,1,1,1
L512,11,13,1,1,1,1,1
L512,16,19,1,1,1,1,0
L512,9,11,1,1,1,1,1
L512,7,9,0,1,1,1,1
L514,19,21,0,1,0,1,0
L514,13,15,1,1,1,1,0
L514,11,13,1,1,1,1,1
L514,7,9,1,1,1,1,0
L514,9,11,1,1,1,1,1
L514,17,19,1,0,1,0,0
L514,15,17,1,0,1,1,0
L514,13,17,0,0,0,0,1
L516,13,15,1,1,1,1,0
L516,17,19,0,1,1,1,0
L516,7,9,1,1,1,1,1
L516,15,17,1,0,1,1,0
L516,9,11,1,1,1,1,1
L516,11,13,1,1,1,1,0
L518,19,23,0,0,0,1,0
L518,7,9,1,1,1,1,1
L518,13,16,0,1,0,0,0
L518,19,21,0,1,0,0,0
L518,11,13,1,1,0,1,0
L518,15,17,1,0,1,1,0
L518,13,15,1,0,1,1,0
L518,14,17,0,0,0,0,1
L518,9,11,1,1,1,1,1
L520,9,11,1,1,1,1,1
L520,13,15,1,1,1,1,0
L520,15,17,1,1,1,1,0
L520,17,19,1,1,1,1,0
L520,11,13,1,1,1,1,1
L520,7,9,0,1,1,1,1
L520,19,21,0,1,0,1,0
L520,14,17,0,0,0,0,1
L522,7,9,0,1,1,1,1
L522,11,13,1,1,1,1,0
L522,15,17,1,1,1,1,0
L522,9,11,1,1,1,1,0
L522,17,18,0,0,0,1,0
L522,13,15,1,1,1,1,0
L522,19,21,1,0,1,0,0
L522,17,19,0,0,1,0,0
L522,9,13,0,0,0,0,1
L522,14,17,0,0,0,0,1
L524,19,21,0,1,1,1,0
L524,19,23,1,0,0,0,0
L524,9,11,1,1,1,1,1
L524,15,17,1,1,1,1,0
L524,7,9,0,1,1,0,1
L524,13,15,1,1,1,1,0
L524,17,19,1,0,1,0,0
L524,11,13,1,1,1,1,1
L526,7,9,0,1,1,1,1
L526,9,11,1,1,1,1,1
L526,11,13,1,1,1,1,1
L526,13,16,0,0,1,0,0
L526,15,17,1,0,0,1,0
L526,13,15,0,1,0,1,0
L528,11,13,1,1,1,1,1
L528,9,11,1,1,1,1,1
L528,7,9,0,1,1,1,1
L528,13,16,1,1,1,1,0
L528,16,19,1,1,1,1,0
L530,13,15,1,0,1,0,0
L530,7,10,1,0,1,0,1
L530,7,9,0,1,0,1,0
L530,13,16,0,1,0,0,0
L530,16,19,0,0,0,0,1
L530,10,13,0,0,0,0,1
L530,9,11,0,1,0,1,0
L530,11,13,0,1,1,1,0
L530,17,19,0,1,0,1,0
L530,15,17,1,0,0,1,0
L530,14,15,0,0,0,1,0
L532,13,16,1,0,0,0,0
L532,16,19,1,0,0,0,0
L532,13,19,0,1,1,0,0
L532,13,17,0,0,0,1,1
L532,7,13,1,0,0,1,0
L532,7,11,0,1,1,0,0
L532,17,19,0,0,0,1,0
L532,7,9,0,0,0,0,1
L532,11,13,0,1,1,0,1
L532,9,11,0,0,0,0,1
L542,19,21,1,0,1,0,0
L542,9,12,0,0,1,0,0
L542,15,17,1,1,1,1,0
L542,7,9,1,1,1,1,0
L542,9,11,0,1,0,1,0
L542,11,13,0,1,0,0,0
L542,10,13,1,0,0,0,0
L542,13,15,1,1,1,1,0
L542,17,19,1,1,1,1,0
L542,7,11,0,0,0,0,1
L570,13,15,1,1,0,1,0
L570,9,11,1,1,1,1,1
L570,11,13,1,1,1,1,1
L570,19,22,1,0,0,0,0
L570,13,16,0,0,1,0,0
L570,17,19,1,0,0,0,0
L570,7,9,1,1,1,0,1
L570,16,19,0,1,1,1,0
L570,15,17,1,0,0,0,1
L581,9,12,0,0,0,1,0
L581,9,11,1,1,1,0,0
L581,13,16,0,1,1,1,0
L581,16,19,0,1,1,0,1
L581,15,17,1,0,0,0,0
L581,7,11,0,0,0,0,1
L581,7,9,0,1,0,1,0
L581,11,13,0,1,0,0,0
L582,8,12,0,0,1,0,0
L582,9,12,1,0,0,0,0
L582,11,13,0,1,0,1,0
L582,13,16,1,1,0,1,0
L582,7,9,0,1,0,0,1
L582,16,19,1,0,1,0,0
L582,9,11,0,1,0,1,0
L582,15,16,0,0,1,0,0
L582,9,10,0,0,0,1,0
L582,9,13,0,0,0,0,1
L649,13,15,1,1,1,1,0
L649,15,17,1,1,1,1,0
L649,11,13,0,1,0,1,0
L649,9,11,0,0,0,0,1
L658,7,9,1,0,0,0,0
L658,11,13,0,0,0,1,0
L658,13,17,1,0,1,0,0
L658,7,11,0,0,0,1,0
L658,19,21,0,0,1,0,0
L658,10,13,0,0,1,0,1
L658,7,10,0,0,1,0,1
L658,16,19,0,0,0,0,1
L658,15,19,0,1,0,1,0
L658,13,15,0,1,0,1,0
L658,9,13,0,1,0,0,0
L658,9,12,1,0,0,0,0
L658,17,19,1,0,1,0,0
L664,14,16,0,0,0,1,0
L664,7,11,0,1,0,0,0
L664,9,11,0,0,1,1,1
L664,13,16,1,1,0,0,1
L664,11,14,0,0,0,1,0
L664,11,13,1,1,1,0,1
L664,7,10,1,0,0,0,0
L664,16,19,0,1,0,0,0
L774,10,12,0,0,0,0,1
L774,11,13,1,1,1,1,0
L774,17,19,0,0,0,1,0
L774,7,9,0,1,1,1,0
L774,13,15,1,1,1,1,0
L774,15,17,0,0,1,0,1
L774,9,11,1,1,1,0,0
L774,15,16,0,0,0,1,0
L776,17,18,0,1,0,0,0
L776,11,13,1,1,1,1,1
L776,9,11,1,1,1,1,1
L776,18,22,0,0,0,1,0
L776,13,15,1,1,1,1,1
L776,7,9,1,1,1,1,0
L776,15,17,1,0,1,0,1
L856,11,13,1,0,0,0,0
L856,13,15,0,0,1,0,0
L856,9,11,0,1,0,0,0
